Time, Operation, Operation_name, Description
05:01:16.923,getLocalAddress,[peer],Auto-detected peer address: 172.23.0.33:7051
05:01:16.923,getLocalAddress,[peer],Returning peer0.org1.example.com:7051
05:01:16.941,serve,[nodeCmd],Starting peer with TLS enabled
05:01:17.820,New,[gossip.service],Initialize gossip with endpoint peer0.org1.example.com:7051
05:01:17.821,New,[gossip.gossip],Creating gossip service with self membership of Endpoint: peer0.org1.example.com:7051 InternalEndpoint: peer0.org1.example.com:7051 PKI-ID: 1cbfea6b26f541bf313350a33d1a2418fb84a87fda637f6bfbe78dcc13c2e82a Metadata: 
05:01:17.822,start,[gossip.gossip],Gossip instance peer0.org1.example.com:7051 started
05:01:17.880,NewLedgerMgr,[ledgermgmt],Initializing LedgerMgr
05:01:19.483,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
05:01:19.558,NewProvider,[fsblkstorage],Creating new file ledger directory at /var/hyperledger/production/ledgersData/chains/chains
05:01:20.249,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
05:01:20.824,func1,[gossip.discovery],Could not connect to Endpoint: peer1.org1.example.com:8051 InternalEndpoint: peer1.org1.example.com:8051 PKI-ID: <nil> Metadata:  : context deadline exceeded
05:01:24.879,CreateDatabaseIfNotExist,[couchdb],Created state database _users
05:01:26.375,CreateDatabaseIfNotExist,[couchdb],Created state database _replicator
05:01:27.047,CreateDatabaseIfNotExist,[couchdb],Created state database fabric__internal
05:01:27.712,NewLedgerMgr,[ledgermgmt],Initialized LedgerMgr
05:01:27.712,InitializeLocalChaincodes,[lifecycle],Initialized lifecycle cache with 0 already installed chaincodes
05:01:27.713,computeChaincodeEndpoint,[nodeCmd],Entering computeChaincodeEndpoint with peerHostname: peer0.org1.example.com
05:01:27.713,computeChaincodeEndpoint,[nodeCmd],Exit with ccEndpoint: peer0.org1.example.com:7052
05:01:27.723,DeploySysCC,[sccapi],deploying system chaincode 'lscc'
05:01:27.724,DeploySysCC,[sccapi],deploying system chaincode 'cscc'
05:01:27.724,DeploySysCC,[sccapi],deploying system chaincode 'qscc'
05:01:27.724,DeploySysCC,[sccapi],deploying system chaincode '_lifecycle'
05:01:27.724,serve,[nodeCmd],Deployed system chaincodes
05:01:27.724,NewService,[discovery],Created with config TLS: true authCacheMaxSize: 1000 authCachePurgeRatio: 0.750000
05:01:27.724,registerDiscoveryService,[nodeCmd],Discovery service activated
05:01:27.724,serve,[nodeCmd],Starting peer with ID=[peer0.org1.example.com] network ID=[dev] address=[peer0.org1.example.com:7051]
05:01:27.724,func6,[nodeCmd],Starting profiling server with listenAddress = 0.0.0.0:6060
05:01:27.724,serve,[nodeCmd],Started peer with ID=[peer0.org1.example.com] network ID=[dev] address=[peer0.org1.example.com:7051]
05:01:27.725,LoadPreResetHeight,[kvledger],Loading prereset height from path [/var/hyperledger/production/ledgersData/chains]
05:01:27.725,preResetHtFiles,[fsblkstorage],No active channels passed
05:01:27.727,ServerHandshake,[core.comm],TLS handshake failed with error EOF server=PeerServer remoteaddress=172.23.0.32:37246
05:01:27.727,ServerHandshake,[core.comm],TLS handshake failed with error EOF server=PeerServer remoteaddress=172.23.0.34:52774
05:01:27.729,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:29.729Z grpc.peer_address=172.23.0.38:59336 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=97.364µs
05:01:27.736,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:01:37.73Z grpc.peer_address=172.23.0.38:59336 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=5.862004ms
05:01:27.741,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:29.741Z grpc.peer_address=172.23.0.38:59368 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=94.879µs
05:01:43.864,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:45.864Z grpc.peer_address=172.23.0.32:37514 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=106.052µs
05:01:43.867,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:01:53.865Z grpc.peer_address=172.23.0.32:37514 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=2.204661ms
05:01:43.872,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:45.872Z grpc.peer_address=172.23.0.32:37516 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=87.296µs
05:01:45.837,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.32:37516 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=1.964470441s
05:01:45.868,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:47.868Z grpc.peer_address=172.23.0.32:37548 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=105.081µs
05:01:46.542,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:48.541Z grpc.peer_address=172.23.0.34:53076 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=102.046µs
05:01:46.545,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:01:56.543Z grpc.peer_address=172.23.0.34:53076 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=2.074912ms
05:01:46.549,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:01:48.549Z grpc.peer_address=172.23.0.34:53078 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=106.682µs
05:01:47.849,CreateLedger,[ledgermgmt],Creating ledger [mychannel] with genesis block
05:01:47.883,newBlockfileMgr,[fsblkstorage],Getting block information from block storage
05:01:48.303,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_
05:01:48.663,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle
05:01:49.081,CommitLegacy,[kvledger],[mychannel] Committed block [0] with 1 transaction(s) in 384ms (state_validation=0ms block_and_pvtdata_commit=83ms state_commit=268ms) commitHash=[]
05:01:49.139,CreateLedger,[ledgermgmt],Created ledger [mychannel] with genesis block
05:01:49.152,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
05:01:49.153,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org1MSP for channel mychannel to learn about
05:01:49.153,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
05:01:49.159,NewGossipStateProvider,[gossip.state],Updating metadata information for channel mychannel current ledger sequence is at = 0 next expected block is = 1
05:01:49.159,callChaincode,[endorser],finished chaincode: cscc duration: 1318ms channel= txID=843811cb
05:01:49.160,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.23.0.39:34592 grpc.code=OK grpc.call_duration=1.320889972s
05:01:55.160,beLeader,[gossip.election],1cbfea6b26f541bf313350a33d1a2418fb84a87fda637f6bfbe78dcc13c2e82a : Becoming a leader
05:01:55.160,func1,[gossip.service],Elected as a leader starting delivery service for channel mychannel
05:01:55.160,StartDeliverForChannel,[deliveryClient],This peer will retrieve blocks from ordering service and disseminate to other peers in the organization for channel mychannel
05:01:59.152,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer1.org1.example.com:8051]]  current view:  [[peer1.org1.example.com:8051]]]
05:02:04.152,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer2.org1.example.com:9051]]  current view:  [[peer2.org1.example.com:9051] [peer1.org1.example.com:8051]]]
05:02:09.152,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer3.org1.example.com:10051]]  current view:  [[peer2.org1.example.com:9051] [peer1.org1.example.com:8051] [peer3.org1.example.com:10051]]]
05:02:09.462,stopBeingLeader,[gossip.election],1cbfea6b26f541bf313350a33d1a2418fb84a87fda637f6bfbe78dcc13c2e82a Stopped being a leader
05:02:09.462,func1,[gossip.service],Renounced leadership stopping delivery service for channel mychannel
05:02:09.462,func1,[peer.blocksprovider],Encountered an error reading from deliver stream: rpc error: code = Canceled desc = context canceled channel=mychannel orderer-address=orderer3.ord2.example.com:19050
05:02:25.426,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.425Z grpc.peer_address=172.23.0.31:44542 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=91.136µs
05:02:25.426,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.425Z grpc.peer_address=172.23.0.35:32920 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=82.435µs
05:02:25.431,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.431Z grpc.peer_address=172.23.0.37:55820 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=80.865µs
05:02:25.432,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.427Z grpc.peer_address=172.23.0.35:32920 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=4.021445ms
05:02:25.442,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.435Z grpc.peer_address=172.23.0.37:55820 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=7.063215ms
05:02:25.442,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.428Z grpc.peer_address=172.23.0.31:44542 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=14.214586ms
05:02:25.443,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.443Z grpc.peer_address=172.23.0.36:33516 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=86.963µs
05:02:25.450,StoreBlock,[gossip.privdata],[mychannel] Received block [1] from buffer
05:02:25.451,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.451Z grpc.peer_address=172.23.0.37:55824 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=91.751µs
05:02:25.453,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.453Z grpc.peer_address=172.23.0.35:32928 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=83.749µs
05:02:25.458,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.458Z grpc.peer_address=172.23.0.31:44554 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=90.944µs
05:02:25.463,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.447Z grpc.peer_address=172.23.0.36:33516 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=16.664171ms
05:02:25.473,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.473Z grpc.peer_address=172.23.0.36:33526 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=95.805µs
05:02:25.480,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
05:02:25.480,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
05:02:25.481,learnAnchorPeers,[gossip.gossip],Anchor peer with same endpoint skipping connecting to myself
05:02:25.481,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
05:02:25.482,Validate,[committer.txvalidator],[mychannel] Validated block [1] in 31ms
05:02:25.482,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
05:02:25.482,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [1] channel=mychannel
05:02:25.492,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.492Z grpc.peer_address=172.23.0.38:59844 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=103.539µs
05:02:25.493,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.492Z grpc.peer_address=172.23.0.34:53386 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=129.557µs
05:02:25.493,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:27.493Z grpc.peer_address=172.23.0.32:37872 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=79.838µs
05:02:25.495,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.38:59368 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=57.752239834s
05:02:25.495,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.494Z grpc.peer_address=172.23.0.38:59844 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.196484ms
05:02:25.496,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.34:53078 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=38.945757601s
05:02:25.496,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.495Z grpc.peer_address=172.23.0.34:53386 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.041162ms
05:02:25.497,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.32:37548 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=39.628356396s
05:02:25.497,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:35.496Z grpc.peer_address=172.23.0.32:37872 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.037668ms
05:02:26.579,CommitLegacy,[kvledger],[mychannel] Committed block [1] with 1 transaction(s) in 1096ms (state_validation=6ms block_and_pvtdata_commit=362ms state_commit=631ms) commitHash=[47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254]
05:02:28.503,StoreBlock,[gossip.privdata],[mychannel] Received block [2] from buffer
05:02:28.566,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
05:02:28.566,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
05:02:28.566,learnAnchorPeers,[gossip.gossip],Anchor peer with same endpoint skipping connecting to myself
05:02:28.566,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org2MSP for channel mychannel : [{peer0.org2.example.com 17051}]
05:02:28.575,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.575Z grpc.peer_address=172.23.0.36:33564 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=88.159µs
05:02:28.576,Validate,[committer.txvalidator],[mychannel] Validated block [2] in 72ms
05:02:28.576,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
05:02:28.576,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [2] channel=mychannel
05:02:28.581,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.581Z grpc.peer_address=172.23.0.34:53406 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=79.041µs
05:02:28.581,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.581Z grpc.peer_address=172.23.0.38:59870 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=86.042µs
05:02:28.592,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.36:33526 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=3.11502022s
05:02:28.592,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.581Z grpc.peer_address=172.23.0.36:33564 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=11.093233ms
05:02:28.594,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.594Z grpc.peer_address=172.23.0.37:55872 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=80.558µs
05:02:28.594,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.594Z grpc.peer_address=172.23.0.31:44604 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=74.727µs
05:02:28.597,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.31:44554 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=3.136193321s
05:02:28.598,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.595Z grpc.peer_address=172.23.0.31:44604 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.051734ms
05:02:28.602,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.592Z grpc.peer_address=172.23.0.34:53406 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=10.337891ms
05:02:28.603,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.594Z grpc.peer_address=172.23.0.38:59870 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=8.335352ms
05:02:28.603,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.603Z grpc.peer_address=172.23.0.32:37900 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=70.638µs
05:02:28.608,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.608Z grpc.peer_address=172.23.0.35:32982 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=74.94µs
05:02:28.608,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.37:55824 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=3.15604635s
05:02:28.608,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.602Z grpc.peer_address=172.23.0.37:55872 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=5.896158ms
05:02:28.620,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.612Z grpc.peer_address=172.23.0.32:37900 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=7.441554ms
05:02:28.621,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.23.0.35:32928 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=3.164441381s
05:02:28.621,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T05:02:38.613Z grpc.peer_address=172.23.0.35:32982 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=8.042334ms
05:02:28.624,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.624Z grpc.peer_address=172.23.0.34:53440 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=87.553µs
05:02:28.869,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:30.869Z grpc.peer_address=172.23.0.32:37930 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=101.643µs
05:02:29.153,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer0.org2.example.com:17051 ] [peer1.org2.example.com:18051 ]]  current view:  [[peer0.org2.example.com:17051 ] [peer2.org1.example.com:9051] [peer1.org1.example.com:8051] [peer3.org1.example.com:10051] [peer1.org2.example.com:18051 ]]]
05:02:29.191,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:31.19Z grpc.peer_address=172.23.0.38:59914 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=100.124µs
05:02:29.574,CommitLegacy,[kvledger],[mychannel] Committed block [2] with 1 transaction(s) in 997ms (state_validation=0ms block_and_pvtdata_commit=325ms state_commit=547ms) commitHash=[5f88b61407b149a48413433f4670c46531e5c4a8febdc339a9536ff8716a559e]
05:02:31.113,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T05:02:33.113Z grpc.peer_address=172.23.0.35:33038 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=99.458µs
05:02:34.152,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer3.org2.example.com:20051 ] [peer2.org2.example.com:19051 ]]  current view:  [[peer3.org1.example.com:10051] [peer1.org2.example.com:18051 ] [peer3.org2.example.com:20051 ] [peer0.org2.example.com:17051 ] [peer2.org2.example.com:19051 ] [peer2.org1.example.com:9051] [peer1.org1.example.com:8051]]]
05:03:20.272,InstallChaincode,[lifecycle],Successfully installed chaincode with package ID 'fabcarv1:45097293189158aadd0deab44a9a91a2d536128ab7abfe058ee37eb74539db85'
05:03:20.272,callChaincode,[endorser],finished chaincode: _lifecycle duration: 47169ms channel= txID=f5117e32
05:03:20.272,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.23.0.39:34996 grpc.code=OK grpc.call_duration=47.16993562s
05:04:11.135,callChaincode,[endorser],finished chaincode: _lifecycle duration: 0ms channel= txID=8af42208
05:04:11.135,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.23.0.39:35414 grpc.code=OK grpc.call_duration=1.126301ms
05:04:12.722,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_lscc
05:04:13.033,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$p_implicit_org_$org1$m$s$p
05:04:13.427,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$h_implicit_org_$org1$m$s$p
05:04:13.446,ApproveChaincodeDefinitionForOrg,[lifecycle],Successfully endorsed chaincode approval with name 'fabcar' package ID 'fabcarv1:45097293189158aadd0deab44a9a91a2d536128ab7abfe058ee37eb74539db85' on channel 'mychannel' with definition {sequence: 1 endorsement info: (version: '1.0' plugin: 'escc' init required: false) validation info: (plugin: 'vscc' policy: '0a28120c120a080212020800120208011a0b12090a074f7267314d53501a0b12090a074f7267324d5350') collections: ()}
