NAME,TYPE,PipeWallThickness,PipeAutomatedDesignTotalCost,FacilityToNodePressureSegmentName,FacilityToNodePressure,FacilityToNodeName,FacilityThermalFlow,PipeTemperature,FacilitySymbolName,PipeSupercompressibility,PipeSuperHeat,PipeSteamEnergyLoss,FacilityStatus,PipeSpecificGravity,FacilityServiceState,ElementServiceDate,PipeSchedule,PipeRoughness,PipeReynolds,PipeResultAutomatedDesignWallThickness,PipeUpstreamVelocity,PipeUpstreamFlow,FacilityResultTotalMolarFlow,FacilityToNodeTemperature,FacilitySubsystemID,FacilitySpecificGravity,PipeResultRoughness,FacilityPressureRatio,PipePressureDropSqrPerLength,PipePressureDropPerLength,FacilityPressureDrop,PipeResultOutsideDiameter,FacilityOptimizerOptimized,FacilityOptimizerLimit,PipeResultNumberOfKnots,PipeAutomatedDesignMaterialCostPerLength,PipeResultAutomatedDesignMaterial,FacilityLowerHeatingValue,PipeLinepackPerLength,FacilityIntegratedUpVolume,FacilityIntegratedDownVolume,FacilityHigherHeatingValue,PipeResultHeatTransferCoefficient,PipeHeatPlusCondensateLossPerLength,PipeHeatLossPerLength,PipeHeat,FacilityFromNodeTemperature,PipeResultEfficiency,PipeDownstreamVelocity,ElementResultDownstreamTemperature,PipeDownstreamFlow,PipeCondensateHeatLossPerLength,PipeCondensateHeatLoss,PipeCondensateFlow,PipeDewPointLocation,FacilityReferenceFlow,PipeProfileTemperatureName,PipeProfileElevationName,FacilityPressureSegmentName,PipeOutsideDiameter,FacilityNumberInParallel,PipeMultipleIdenticalPipes,PipeEstateDesignMinDiameterEnabled,PipeEstateDesignMinDiameter,ElementPressureMaximumOperatingAllowable,PipeMaterialCostPerLength,PipeMaterial,PipeLoopRoughness,PipeLoopLength,PipeLoopIsOn,PipeLoopForwardDirection,PipeLoopHeatTransferCoefficient,PipeLoopFrictionFactor,PipeLoopEfficiency,PipeLoopDiameter,PipePolygonCostPerLength,PipeLoad,PipeLinePack,PipeLength,PipeJointType,PipeJointLength,PipeHeatTransferCoefficient,FacilityHasProblem,FacilityFromNodePressureSegmentName,FacilityFromNodePressure,FacilityFromNodeName,PipeFrictionFactor,FacilityFlowMinusReferenceFlowPercentage,FacilityFlowMinusReferenceFlow,FacilityFlowAbsolute,FacilityFlow,FacilityEquationType,PipeEfficiency,PipeDiameter,PipeAutomatedDesignStatus,FacilityDescription,PipeDebeaded,PipeControlNodeName,PipeCalibrationSetName,PipeCalibrateIsDecision,PipeCalculateHeatTransferCoefficient,PipeBurialDepth,PipeAvePressure,PipeAmbientTemperature,ElementActiveState,PipeThermalLayerDefaultDescription(0),PipeThermalLayerDefaultDescription(1),PipeThermalLayerDefaultDescription(2),PipeThermalLayerDefaultDescription(3),PipeThermalLayerDensity(0),PipeThermalLayerDensity(1),PipeThermalLayerDensity(2),PipeThermalLayerDensity(3),PipeThermalLayerDescription(0),PipeThermalLayerDescription(1),PipeThermalLayerDescription(2),PipeThermalLayerDescription(3),PipeThermalLayerHeatCapacity(0),PipeThermalLayerHeatCapacity(1),PipeThermalLayerHeatCapacity(2),PipeThermalLayerHeatCapacity(3),PipeThermalLayerHeatConductivity(0),PipeThermalLayerHeatConductivity(1),PipeThermalLayerHeatConductivity(2),PipeThermalLayerHeatConductivity(3),PipeThermalLayerNumber(0),PipeThermalLayerNumber(1),PipeThermalLayerNumber(2),PipeThermalLayerNumber(3),PipeThermalLayerThickness(0),PipeThermalLayerThickness(1),PipeThermalLayerThickness(2),PipeThermalLayerThickness(3)
2FB890D0,Pipes,,0,,7.909816,2FB1BEF5,-0.221365,40,Default Pipe,0.997563,0,0,,0.579999,ENABLED,,,0.000059,35216.24219,,8.875318,-9.223577,-0.26557,40,13,0.579999,0.000059,0.999983,2.831916,0.094233,-0.006932,,0,0,2,0,,903.822387,2.89E-07,,,1000,0.219999,0,8.56E-16,0,40,0.93,8.875466,40,-9.223577,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000004,13.999999,,0,0.219999,0,,7.902884,2FB82FB0,0.022673,,,9.223577,-9.223577,FM,0.93,7.057,NONE,,,,,,0,,7.906363,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB890CE,Pipes,,0,,7.909816,2FB1BEF5,-0.082645,40,Default Pipe,0.997563,0,0,,0.579999,ENABLED,,,0.000059,25199.32031,,12.172117,-3.443569,-0.099149,40,13,0.579999,0.000059,0.999925,11.051049,0.368213,-0.030916,,0,0,2,0,,903.822387,7.86E-08,,,1000,0.219999,0,2.80E-16,0,40,0.93,12.173024,40,-3.443569,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,16,,0,0.219999,0,,7.878899,2FB82FAF,0.024543,,,3.443569,-3.443569,FM,0.93,3.681999,NONE,,,,,,0,,7.894371,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C8B,Pipes,,0,,7.878899,2FB82FAF,-0.080359,40,Default Pipe,0.997566,0,0,,0.579999,ENABLED,,,0.0102,22554.38086,,10.029155,-3.348321,-0.096406,40,13,0.579999,0.0102,0.997952,9.498639,0.316836,-0.851264,,0,0,2,0,,903.822387,9.26E-08,,,1000,0.219999,0,-8.50E-18,0,40,0.879999,10.049782,40,-3.348321,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000047,512,,0,0.219999,0,,7.027635,0BEC4781,0.03023,,,3.348321,-3.348321,FM,0.879999,4,NONE,,,,,,0,,7.453424,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C6B,Pipes,,0,,7.65681,0BEC4765,0.55234,40,Default Pipe,0.997564,0,0,,0.579999,ENABLED,,,0.0102,76085.46875,,16.606863,23.014183,0.662638,40,13,0.579999,0.0102,1.000419,9.963885,0.332135,0.174284,,0,0,2,0,,903.822387,3.85E-07,,,1000,0.219999,0,-2.99E-16,0,40,0.879999,16.613845,40,23.014183,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000038,100.000007,,0,0.219999,0,,7.831094,3W33,0.023569,,,23.014183,23.014183,FM,0.879999,8.149999,NONE,,,,,,0,,7.74397,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C6C,Pipes,,0,,7.650244,0BEC4766,0.55234,40,Default Pipe,0.997565,0,0,,0.579999,ENABLED,,,0.001799,77696.59375,,17.324899,23.014183,0.662638,40,13,0.579999,0.001799,1.000015,9.381669,0.312194,0.006565,,0,0,2,0,,903.822387,3.69E-07,,,1000,0.219999,0,0,0,40,0.879999,17.325174,40,23.014183,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,4,,0,0.219999,0,,7.65681,0BEC4765,0.019985,,,23.014183,23.014183,FM,0.879999,7.980999,NONE,,,,,,0,,7.653539,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C6D,Pipes,,0,,7.536918,0BEC4767,0.55234,40,Default Pipe,0.997565,0,0,,0.579999,ENABLED,,,0.0102,76085.46875,,16.614109,23.014183,0.662638,40,13,0.579999,0.0102,1.000272,9.963894,0.332259,0.113326,,0,0,2,0,,903.822387,3.85E-07,,,1000,0.219999,0,-4.60E-16,0,40,0.879999,16.618652,40,23.014183,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000025,65,,0,0.219999,0,,7.650244,0BEC4766,0.023569,,,23.014183,23.014183,FM,0.879999,8.149999,NONE,,,,,,0,,7.593596,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C6E,Pipes,,0,,7.528894,0BEC4768,0.545452,40,Default Pipe,0.997565,0,0,,0.579999,ENABLED,,,0.001799,76727.67188,,17.113798,22.727182,0.654375,40,13,0.579999,0.001799,1.000019,9.169519,0.306152,0.008023,,0,0,2,0,,903.822387,3.69E-07,,,1000,0.219999,0,-5.91E-15,0,40,0.879999,17.11413,40,22.727182,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,5,,0,0.219999,0,,7.536918,0BEC4767,0.020029,,,22.727182,22.727182,FM,0.879999,7.980999,NONE,,,,,,0,,7.532919,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C8C,Pipes,,0,,7.800024,2FB82FAB,-0.151143,40,Default Pipe,0.997564,0,0,,0.579999,ENABLED,,,0.0102,20820.13867,,4.544666,-6.297634,-0.181325,40,13,0.579999,0.0102,0.999967,0.894073,0.029807,-0.013604,,0,0,2,0,,903.822387,3.85E-07,,,1000,0.219999,0,-9.41E-17,0,40,0.879999,4.544816,40,-6.297634,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000033,87.000007,,0,0.219999,0,,7.786419,0BEC46C9,0.028241,,,6.297634,-6.297634,FM,0.879999,8.149999,NONE,,,,,,0,,7.793233,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C96,Pipes,,0,,6.874228,0BEC47AA,0.29044,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,40008.42578,,8.752615,12.10167,0.348438,40,13,0.579999,0.0102,1.000006,2.973456,0.098693,0.002606,,0,0,2,0,,903.822387,3.84E-07,,,1000,0.219999,0,3.14E-15,0,40,0.879999,8.752671,40,12.10167,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,5,,0,0.219999,0,,6.876834,0BEC4789,0.025438,,,12.10167,12.10167,FM,0.879999,8.149999,NONE,Replace with 8 inch PE,,,,,0,,6.875544,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C8A,Pipes,,0,,6.911205,Q3No897,-0.074283,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,11817.4834,,2.98547,-3.095147,-0.089117,40,13,0.579999,0.000059,0.999998,0.416479,0.013847,-0.000584,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.93,2.985474,40,-3.095147,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000002,8,,0,0.219999,0,,6.910621,0BEC477C,0.029611,,,3.095147,-3.095147,FM,0.93,7.057,NONE,,,,,,0,,6.910925,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C95,Pipes,,0,,6.876834,0BEC4789,0.29044,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,40008.42578,,8.752483,12.10167,0.348438,40,13,0.579999,0.0102,1.000015,2.973451,0.099449,0.006254,,0,0,2,0,,903.822387,3.84E-07,,,1000,0.219999,0,-2.62E-15,0,40,0.879999,8.752615,40,12.10167,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000004,12,,0,0.219999,0,,6.883089,0BEC4769,0.025438,,,12.10167,12.10167,FM,0.879999,8.149999,NONE,Replace with 8 inch PE,,,,,0,,6.879974,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C6F,Pipes,,0,,6.883089,0BEC4769,0.545452,40,Default Pipe,0.997567,0,0,,0.579999,ENABLED,,,0.0102,75136.64063,,16.411725,22.727182,0.654375,40,13,0.579999,0.0102,1.001556,9.729065,0.32471,0.645805,,0,0,2,0,,903.822387,3.84E-07,,,1000,0.219999,0,-7.79E-17,0,40,0.879999,16.437343,40,22.727182,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000145,379,,0,0.219999,0,,7.528894,0BEC4768,0.023599,,,22.727182,22.727182,FM,0.879999,8.149999,NONE,,,,,,0,,7.206088,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C92,Pipes,,0,,6.88198,0BEC4787,0.241209,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,33226.85156,,7.268906,10.050393,0.289377,40,13,0.579999,0.0102,1.000002,2.106849,0.070495,0.001108,,0,0,2,0,,903.822387,3.84E-07,,,1000,0.219999,0,-8.71E-15,0,40,0.879999,7.268925,40,10.050393,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,3,,0,0.219999,0,,6.883089,0BEC4769,0.026132,,,10.050393,10.050393,FM,0.879999,8.149999,NONE,,,,,,0,,6.882547,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C93,Pipes,,0,,6.880311,0BEC4788,0.228415,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,31464.5293,,6.883388,9.517329,0.274028,40,13,0.579999,0.0102,1.000004,1.905094,0.063446,0.001669,,0,0,2,0,,903.822387,3.84E-07,,,1000,0.219999,0,4.95E-15,0,40,0.879999,6.883415,40,9.517329,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,5,,0,0.219999,0,,6.88198,0BEC4787,0.026351,,,9.517329,9.517329,FM,0.879999,8.149999,NONE,,,,,,0,,6.881158,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C84,Pipes,,0,,6.910621,0BEC477C,-0.123196,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,19598.79688,,4.951283,-5.133172,-0.147797,40,13,0.579999,0.000059,0.999994,1.008224,0.033809,-0.002473,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.93,4.951313,40,-5.133172,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000004,13.999999,,0,0.219999,0,,6.908147,0BEC477A,0.026062,,,5.133172,-5.133172,FM,0.93,7.057,NONE,,,,,,0,,6.909396,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB890BF,Pipes,,0,,7.086618,0BEC4776,0.07661,40,Default Pipe,0.997566,0,0,,0.579999,ENABLED,,,0.0102,21502.14844,,9.563082,3.192111,0.091909,40,13,0.579999,0.0102,1.001719,8.690003,0.289863,0.713405,,0,0,2,0,,903.822387,9.26E-08,,,1000,0.219999,0,-8.84E-18,0,40,0.879999,9.579563,40,3.192111,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000043,469,,0,0.219999,0,,7.800024,2FB82FAB,0.030429,,,3.192111,3.192111,FM,0.879999,4,NONE,,,,,,0,,7.443436,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C98,Pipes,,0,,6.910657,Q3No898,-0.049784,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,7919.998046,,2.000845,-2.074347,-0.059725,40,13,0.579999,0.000059,0.999999,0.208051,0.005035,-0.000036,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.93,2.000845,40,-2.074347,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,2.88E-07,1.000005,,0,0.219999,0,,6.910621,0BEC477C,0.032934,,,2.074347,-2.074347,FM,0.93,7.057,NONE,,,,,,0,,6.910652,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C7E,Pipes,,0,,7.15952,0BEC46CA,-0.041172,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.0102,11555.81934,,5.147402,-1.715524,-0.049394,40,13,0.579999,0.0102,0.999824,2.774405,0.092617,-0.072902,,0,0,2,0,,903.822387,9.26E-08,,,1000,0.219999,0,1.49E-17,0,40,0.879999,5.148308,40,-1.715524,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000013,150,,0,0.219999,0,,7.086618,0BEC4776,0.033636,,,1.715524,-1.715524,FM,0.879999,4,NONE,,,,,,0,,7.123083,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C94,Pipes,,0,,6.817532,0BEC47A9,0.177406,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,28222.92773,,7.130537,7.391941,0.212833,40,13,0.579999,0.000059,1.000151,1.915174,0.063979,0.062779,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,-5.14E-17,0,40,0.93,7.131619,40,7.391941,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000053,187,,0,0.219999,0,,6.880311,0BEC4788,0.023873,,,7.391941,7.391941,FM,0.93,7.057,NONE,,,,,,0,,6.848935,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C8F,Pipes,,0,,6.869736,0BEC4785,0.019251,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.001799,5368.273437,,2.377439,0.802129,0.023095,40,13,0.579999,0.001799,1.000006,0.64946,0.02161,0.002732,,0,0,2,0,,903.822387,9.37E-08,,,1000,0.219999,0,0,0,40,0.879999,2.377454,40,0.802129,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000002,24,,0,0.219999,0,,6.872468,0BEC4784,0.037202,,,0.802129,0.802129,FM,0.879999,4.026,NONE,,,,,,0,,6.871115,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C7F,Pipes,,0,,7.034363,Q3No213,0.065422,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.0102,18361.95898,,8.180557,2.725933,0.078486,40,13,0.579999,0.0102,1.000126,6.483804,0.216522,0.052255,,0,0,2,0,,903.822387,9.26E-08,,,1000,0.219999,0,-1.54E-16,0,40,0.879999,8.18159,40,2.725933,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000004,46,,0,0.219999,0,,7.086618,0BEC4776,0.031133,,,2.725933,2.725933,FM,0.879999,4,NONE,Replace with 6PE (MRP),,,,,0,,7.060503,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF46C90,Pipes,,0,,6.858825,0BEC47A8,0.018568,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.001799,5177.848632,,2.293121,0.773676,0.022276,40,13,0.579999,0.001799,1.000026,0.610256,0.020388,0.01091,,0,0,2,0,,903.822387,9.37E-08,,,1000,0.219999,0,0,0,40,0.879999,2.293181,40,0.773676,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000009,102,,0,0.219999,0,,6.869736,0BEC4785,0.037575,,,0.773676,0.773676,FM,0.879999,4.026,NONE,,,,,,0,,6.864293,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADCA,Pipes,,0,,6.849218,0BEC4F4E,0.016331,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.001799,4554.149902,,2.016956,0.680483,0.019592,40,13,0.579999,0.001799,1.000023,0.489339,0.016365,0.009607,,0,0,2,0,,903.822387,9.37E-08,,,1000,0.219999,0,-7.89E-18,0,40,0.879999,2.017003,40,0.680483,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.00001,111.999992,,0,0.219999,0,,6.858825,0BEC47A8,0.038948,,,0.680483,0.680483,FM,0.879999,4.026,NONE,,,,,,0,,6.854034,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADCB,Pipes,,0,,6.841671,0BEC4F4F,0.013003,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.001799,3625.96875,,1.605917,0.541793,0.015599,40,13,0.579999,0.001799,1.000018,0.331183,0.011039,0.007546,,0,0,2,0,,903.822387,9.37E-08,,,1000,0.219999,0,5.42E-18,0,40,0.879999,1.605947,40,0.541793,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000012,130,,0,0.219999,0,,6.849218,0BEC4F4E,0.041583,,,0.541793,0.541793,FM,0.879999,4.026,NONE,,,,,,0,,6.845457,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADD6,Pipes,,0,,6.880386,Q3No219,-0.033359,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,5306.959472,,1.340805,-1.389959,-0.04002,40,13,0.579999,0.000059,0.999998,0.116647,0.004028,-0.000409,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.879999,1.340807,40,-1.389959,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000005,20,,0,0.219999,0,,6.879977,0BEC4F58,0.036821,,,1.389959,-1.389959,FM,0.879999,7.057,NONE,,,,,,0,,6.880194,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FBD54F8,Pipes,,0,,6.803676,0BEC4F83,0.093855,40,Default Pipe,0.99757,0,0,,0.579999,ENABLED,,,0.000059,14931.05957,,3.77297,3.910632,0.112597,40,13,0.579999,0.000059,1.000018,0.626187,0.020882,0.007464,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.93,3.773039,40,3.910632,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000019,68,,0,0.219999,0,,6.811141,0BEC4F52,0.027889,,,3.910632,3.910632,FM,0.93,7.057,NONE,,,,,,0,,6.807421,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADD5,Pipes,,0,,6.879977,0BEC4F58,-0.168073,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,26738.24219,,6.755436,-7.003082,-0.201637,40,13,0.579999,0.000059,0.999973,1.944569,0.06483,-0.010906,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.879999,6.755614,40,-7.003082,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000009,32,,0,0.219999,0,,6.869071,0BEC4F56,0.02418,,,7.003082,-7.003082,FM,0.879999,7.057,NONE,,,,,,0,,6.874536,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FBD54FA,Pipes,,0,,6.86759,0BEC4F54,-0.097775,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,15554.66992,,3.930016,-4.073964,-0.1173,40,13,0.579999,0.000059,0.999993,0.672607,0.022659,-0.002593,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,2.41E-16,0,40,0.93,3.930041,40,-4.073964,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000006,22,,0,0.219999,0,,6.864996,0BEC4F53,0.027603,,,4.073964,-4.073964,FM,0.93,7.057,NONE,,,,,,0,,6.866306,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADD9,Pipes,,0,,6.890709,Q3No218,-0.135507,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,21557.36133,,5.446341,-5.646144,-0.162567,40,13,0.579999,0.000059,0.999974,1.331061,0.044552,-0.010732,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.879999,5.446483,40,-5.646144,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000013,46,,0,0.219999,0,,6.879977,0BEC4F58,0.025463,,,5.646144,-5.646144,FM,0.879999,7.057,NONE,,,,,,0,,6.885355,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FBD54F1,Pipes,,0,,6.868392,0BEC4F55,-0.098602,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,15686.35059,,3.963279,-4.108453,-0.118293,40,13,0.579999,0.000059,0.999998,0.762366,0.025177,-0.000801,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,-8.90E-16,0,40,0.879999,3.963286,40,-4.108453,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000001,6,,0,0.219999,0,,6.86759,0BEC4F54,0.027544,,,4.108453,-4.108453,FM,0.879999,7.057,NONE,,,,,,0,,6.868003,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FBD54EF,Pipes,,0,,6.869071,0BEC4F56,-0.09943,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,15818.03125,,3.996542,-4.142941,-0.119286,40,13,0.579999,0.000059,0.999998,0.773596,0.026184,-0.000678,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,0,0,40,0.879999,3.996549,40,-4.142941,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000001,5,,0,0.219999,0,,6.868392,0BEC4F55,0.027486,,,4.142941,-4.142941,FM,0.879999,7.057,NONE,,,,,,0,,6.868743,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADE0,Pipes,,0,,7.045139,0BEC4F84,-0.070058,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,11145.27051,,2.814737,-2.919087,-0.084048,40,13,0.579999,0.000059,0.999995,0.420096,0.014099,-0.00184,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,1.52E-16,0,40,0.879999,2.814749,40,-2.919087,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000007,25.000001,,0,0.219999,0,,7.043299,0BEC4F60,0.030067,,,2.919087,-2.919087,FM,0.879999,7.057,NONE,,,,,,0,,7.044231,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
0BF5ADF9,Pipes,,0,,6.846788,0BEC4F72,0.080523,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,12810.15625,,3.236747,3.355141,0.096603,40,13,0.579999,0.000059,1.000002,0.535315,0.018127,0.000938,,0,0,2,0,,903.822387,2.88E-07,,,1000,0.219999,0,4.36E-16,0,40,0.879999,3.236755,40,3.355141,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000002,10,,0,0.219999,0,,6.847727,0BEC4F71,0.029,,,3.355141,3.355141,FM,0.879999,7.057,NONE,,,,,,0,,6.84727,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
